1476512198173|XPos|-3897.68|XVar|1361.57|YPos|-1.57368|YVar|949.372|Heading|-8.47599|HeadingVar|0.558455|Balls|1423.02,-0.0879687,0|
1476512198212|XPos|-3897.89|XVar|1362.79|YPos|-2.32622|YVar|951.536|Heading|-8.19756|HeadingVar|0.613922|Balls|1422.17,-0.0886851,0|
1476512198249|XPos|-3897.9|XVar|1364.03|YPos|-2.32909|YVar|953.3|Heading|-8.24475|HeadingVar|0.634612|Balls|1423.02,-0.0879687,0|
1476512198286|XPos|-3897.81|XVar|1365.16|YPos|-2.38062|YVar|954.921|Heading|-8.22503|HeadingVar|0.652177|Balls|1388.05,-0.0949517,0|
1476512198319|XPos|-3897.5|XVar|1366.32|YPos|-0.0752887|YVar|953.679|Heading|-7.59069|HeadingVar|0.569311|Balls|1388.05,-0.0949517,0|
1476512198365|XPos|-3897.45|XVar|1367.3|YPos|-0.00216422|YVar|955.076|Heading|-7.6113|HeadingVar|0.587371|Balls|1388.99,-0.0948875,0|
1476512198411|XPos|-3897.5|XVar|1368.86|YPos|-0.165677|YVar|957.294|Heading|-7.67142|HeadingVar|0.615248|Balls|1424.98,-0.0885099,0|
1476512198448|XPos|-3897.54|XVar|1370.12|YPos|-0.307208|YVar|959.085|Heading|-7.73316|HeadingVar|0.634973|Balls|1423.02,-0.0879687,0|
1476512198487|XPos|-3897.59|XVar|1371.35|YPos|-0.416518|YVar|960.815|Heading|-7.75631|HeadingVar|0.652643|Balls|1427.71,-0.0949517,0|
1476512198520|XPos|-3897.88|XVar|1372.55|YPos|-3.81021|YVar|961.069|Heading|-9.08586|HeadingVar|0.571706|Balls|1388.99,-0.0948875,0|
1476512198556|XPos|-3897.93|XVar|1373.53|YPos|-3.67816|YVar|962.452|Heading|-9.10762|HeadingVar|0.588586|Balls|1425.84,-0.0950767,0|
1476512198593|XPos|-3897.96|XVar|1374.69|YPos|-3.64766|YVar|964.086|Heading|-9.16114|HeadingVar|0.607566|Balls|1423.11,-0.0886266,0|
1476512198631|XPos|-3897.89|XVar|1375.82|YPos|-3.7894|YVar|965.676|Heading|-9.1543|HeadingVar|0.624508|Balls|1388.05,-0.0949517,0|
1476512198671|XPos|-3898.15|XVar|1376.87|YPos|-4.89108|YVar|963.268|Heading|-8.9643|HeadingVar|0.506157|Balls|1424.04,-0.0885682,0|Posts|4068.05,0.244561,0|
1476512198709|XPos|-3898.2|XVar|1378.11|YPos|-4.95348|YVar|964.96|Heading|-8.98197|HeadingVar|0.532437|Balls|1426.78,-0.0950142,0|
1476512198743|XPos|-3898.11|XVar|1379.3|YPos|-4.04225|YVar|964.118|Heading|-8.80821|HeadingVar|0.497486|Balls|1425.84,-0.0950767,0|
1476512198781|XPos|-3898.12|XVar|1380.34|YPos|-4.13955|YVar|965.585|Heading|-8.86181|HeadingVar|0.518352|Balls|1423.11,-0.0886266,0|
1476512198818|XPos|-3900.1|XVar|1381.47|YPos|5.41092|YVar|967.752|Heading|-10.3538|HeadingVar|0.548944|Balls|1385.32,-0.0883255,0|
1476512198854|XPos|-3900.02|XVar|1382.62|YPos|5.24893|YVar|969.367|Heading|-10.4009|HeadingVar|0.567751|Balls|1384.38,-0.0883854,0|
1476512198891|XPos|-3900.08|XVar|1383.74|YPos|5.24076|YVar|970.913|Heading|-10.4283|HeadingVar|0.584356|Balls|1423.97,-0.0952021,0|
1476512198926|XPos|-3900.12|XVar|1384.84|YPos|5.15424|YVar|972.451|Heading|-10.5016|HeadingVar|0.599555|Balls|1421.15,-0.0880849,0|
1476512198961|XPos|-3900.16|XVar|1385.98|YPos|5.12499|YVar|974.035|Heading|-10.5317|HeadingVar|0.614357|Balls|1424.9,-0.0951393,0|
1476512198997|XPos|-3900.19|XVar|1387.02|YPos|5.03337|YVar|975.486|Heading|-10.6085|HeadingVar|0.62664|Balls|1422.09,-0.0880267,0|
1476512199029|XPos|-3900.14|XVar|1388.1|YPos|6.67301|YVar|975.863|Heading|-10.0155|HeadingVar|0.555207|Balls|1422.09,-0.0880267,0|
1476512199066|XPos|-3900.16|XVar|1389.13|YPos|6.5846|YVar|977.302|Heading|-10.0811|HeadingVar|0.571913|Balls|1422.09,-0.0880267,0|
1476512199102|XPos|-3900.18|XVar|1390.24|YPos|6.51639|YVar|978.868|Heading|-10.1113|HeadingVar|0.588983|Balls|1424.81,-0.0944826,0|
1476512199138|XPos|-3900.2|XVar|1391.37|YPos|6.45578|YVar|980.446|Heading|-10.1458|HeadingVar|0.60481|Balls|1424.81,-0.0944826,0|
1476512199175|XPos|-3900.28|XVar|1392.29|YPos|6.09313|YVar|977.061|Heading|-10.1305|HeadingVar|0.496027|Balls|1423.88,-0.0945449,0|Posts|4079.92,0.269176,0|
1476512199212|XPos|-3900.18|XVar|1393.41|YPos|6.14814|YVar|978.555|Heading|-10.1577|HeadingVar|0.519235|Balls|1386.18,-0.0950803,0|
1476512199250|XPos|-3900.11|XVar|1394.54|YPos|6.1579|YVar|980.077|Heading|-10.1884|HeadingVar|0.540234|Balls|1386.18,-0.0950803,0|
1476512199289|XPos|-3900.03|XVar|1395.64|YPos|6.10843|YVar|979.304|Heading|-10.2339|HeadingVar|0.464244|Balls|1386.09,-0.0944052,0|Posts|4091.21,0.272726,0|
1476512199327|XPos|-3899.97|XVar|1396.85|YPos|6.10864|YVar|981.46|Heading|-10.2689|HeadingVar|0.502944|Balls|1386.18,-0.0950803,0|
1476512199364|XPos|-3900.06|XVar|1398.02|YPos|5.85597|YVar|982.991|Heading|-10.3338|HeadingVar|0.525096|Balls|1420.21,-0.0881431,0|
1476512199398|XPos|-3900.14|XVar|1399.1|YPos|5.73224|YVar|984.443|Heading|-10.3628|HeadingVar|0.543004|Balls|1423.88,-0.0945449,0|
1476512199433|XPos|-3900.08|XVar|1400.22|YPos|5.68975|YVar|986.665|Heading|-10.4391|HeadingVar|0.579954|Balls|1384.38,-0.0883854,0|
1476512199467|XPos|-3900.03|XVar|1401.23|YPos|5.68299|YVar|988.054|Heading|-10.4631|HeadingVar|0.592856|Balls|1387.12,-0.095016,0|
1476512199497|XPos|-3900.26|XVar|1402.25|YPos|3.59519|YVar|986.974|Heading|-10.9739|HeadingVar|0.532644|Balls|1387.12,-0.095016,0|
1476512199532|XPos|-3900.35|XVar|1403.18|YPos|3.62011|YVar|988.285|Heading|-11.0271|HeadingVar|0.54814|Balls|1422.09,-0.0880267,0|
1476512199562|XPos|-2715.43|XVar|766.403|YPos|-3.90892|YVar|987.855|Heading|-11.8498|HeadingVar|0.485165|Balls|1423.02,-0.0879687,0|
1476512199590|XPos|-2715.51|XVar|768.123|YPos|-3.80286|YVar|989.186|Heading|-11.8673|HeadingVar|0.504637|Balls|1423.02,-0.0879687,0|
1476512199622|XPos|-2715.61|XVar|769.897|YPos|-3.73825|YVar|990.573|Heading|-11.8869|HeadingVar|0.522694|Balls|1423.02,-0.0879687,0|
1476512199654|XPos|-2715.29|XVar|771.702|YPos|-3.8663|YVar|992|Heading|-11.8604|HeadingVar|0.539354|Balls|1387.12,-0.095016,0|
1476512199687|XPos|-2715.46|XVar|773.505|YPos|-3.82856|YVar|993.436|Heading|-11.8899|HeadingVar|0.554687|Balls|1423.11,-0.0886266,0|
